i,n,i,t,i,a,l
-1.4132239183082476e-20,9.187726486358303e-21,4.104409259855902e-22,-2.08603275731454e-21,-8.628409286809663e-21,7.584777380334822e-21,1.9555164276034708e-21,1.1087220509238583e-20,1.1878867579336289e-20,1.8322646310537117e-21
-1.078904436813976e-12,-1.7173547495021381e-12,-2.1645222005782435e-12,-1.382964051670302e-12,-1.45799022e-12,-1.7552506553584613e-12,-1.3885454267368908e-12,-2.1994914017379218e-12,-2.123247558975474e-12,-1.459337060885809e-12
-2.5554163833239787e-13,-1.6243037156714228e-13,-1.315930155273413e-13,-2.5324731040756593e-13,-2.3621280092855937e-13,-9.395743582802132e-14,-1.4618903650436364e-13,-1.818689702728213e-13,-1.0911651730330068e-13,-1.5804154302632325e-13
3.434908152140195e-11,4.29845366512132e-11,5.5143980129759894e-11,5.409705269948667e-11,4.62010753e-11,5.381602407412489e-11,3.591457410172356e-11,6.332383394042861e-11,5.550720170280822e-11,3.702678796392898e-11
-2.9435990310865995e-10,-2.1820914319379437e-10,-2.4137153172416623e-10,-1.2168734439762196e-10,-2.2448963960161352e-10,-2.947795829276115e-10,-9.77781139119197e-11,-2.739580193899242e-10,-3.286403694544306e-10,-1.8495190151270265e-10
-2.016478021282005e-15,-1.4456998451786342e-15,-3.4247264648572925e-15,-2.2120806372535257e-15,-2.384435258620469e-15,-1.5428694219684778e-15,-2.5592978772262092e-15,-1.4376103553425331e-15,-1.1893344524610917e-15,-2.5554790679021254e-15
1.091507684623772e-15,6.048205478957912e-16,8.796247178615553e-16,7.399110430529713e-16,9.546038099236642e-16,7.985462429637318e-16,7.054180956817184e-16,6.495384248979345e-16,3.8233540059909796e-16,1.060936744413852e-15
8.998015935194447e-06,2.29423303e-05,2.8770898584598905e-05,1.6248920433220304e-05,1.379244261804272e-05,2.3584224814955646e-05,3.044377534355768e-05,1.5165042048058372e-05,3.632222089088482e-05,2.6109232730252743e-05
-1.2667970452669855e-06,-1.798946663432187e-06,-1.73529988891236e-06,-2.7310372944064256e-06,-1.8514150452695424e-06,-8.978671339981749e-07,-2.1465477907078007e-06,-1.705723886086919e-06,-2.3863243385596676e-06,-1.2908693490998786e-06
-2.4484839148156785e-08,-9.825104232750551e-09,-1.0646080937140746e-08,-1.8793655088627233e-08,-2.3836888891397712e-08,-1.3802787451850127e-08,-3.0882598696898505e-08,-1.1846693918216833e-08,-8.290448207738303e-09,-1.2062692514507543e-08
